route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
14653,3,2816040,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388356,114301
14653,3,2816041,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388357,114301
14653,3,2816042,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388358,114301
14653,3,2816043,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388360,114303
14653,3,2816044,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388361,114303
14653,3,2816045,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388356,114303
14653,3,2816046,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388357,114303
14653,3,2816047,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388358,114303
14653,3,2816048,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388360,114303
14653,3,2816049,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388361,114303
14653,3,2816050,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388356,114303
14653,3,2816053,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388357,114303
14653,3,2816054,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388358,114303
14653,3,2816035,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388360,114303
14653,3,2816051,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388361,114303
14653,3,2816052,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388356,114303
14653,3,2816055,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388357,114303
14653,3,2816038,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388358,114303
14653,3,2816056,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388360,114303
14653,3,2816059,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388361,114303
14653,3,2816060,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388356,114303
14653,3,2816061,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388357,114303
14653,3,2816034,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388358,114303
14653,3,2816062,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388359,114303
14653,3,2816026,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388355,114303
14653,3,2816027,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388356,114303
14653,3,2816028,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388357,114305
14653,3,2816029,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388358,114305
14653,3,2816030,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388359,114305
14653,3,2816031,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388355,114305
14653,3,2816032,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388356,114305
14653,3,2816033,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388357,114305
14653,3,2816039,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388358,114305
14653,3,2816036,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388359,114305
14653,3,2816037,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388355,114305
14653,3,2816057,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388356,114305
14653,3,2816058,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388357,114305
14653,3,2816063,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388359,114305
14653,3,2816064,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,388355,114305
14653,3,2816070,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388360,114308
14653,3,2816093,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388361,114308
14653,3,2816094,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388356,114307
14653,3,2816095,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388357,114307
14653,3,2816096,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388358,114307
14653,3,2816097,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388360,114307
14653,3,2816098,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388361,114307
14653,3,2816099,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388356,114307
14653,3,2816100,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388357,114307
14653,3,2816065,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388358,114307
14653,3,2816066,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388360,114307
14653,3,2816067,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388361,114307
14653,3,2816068,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388356,114307
14653,3,2816069,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388357,114307
14653,3,2816071,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388358,114307
14653,3,2816072,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388360,114307
14653,3,2816073,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388361,114307
14653,3,2816074,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388356,114307
14653,3,2816075,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388357,114307
14653,3,2816076,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388358,114307
14653,3,2816077,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388360,114307
14653,3,2816078,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388361,114307
14653,3,2816079,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388356,114307
14653,3,2816090,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388357,114307
14653,3,2816080,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388358,114307
14653,3,2816081,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388359,114307
14653,3,2816082,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388355,114307
14653,3,2816083,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388356,114307
14653,3,2816084,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388357,114309
14653,3,2816085,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388358,114309
14653,3,2816086,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388359,114309
14653,3,2816087,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388355,114309
14653,3,2816088,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388356,114309
14653,3,2816089,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388357,114309
14653,3,2816092,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388359,114309
14653,3,2816091,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,388355,114309
14654,3,2816543,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388400,114312
14654,3,2816492,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388401,114311
14654,3,2816493,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388395,114312
14654,3,2816494,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388403,114311
14654,3,2816496,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388404,114312
14654,3,2816495,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388398,114311
14654,3,2816497,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388397,114312
14654,3,2816498,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388396,114311
14654,3,2816499,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388399,114312
14654,3,2816500,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388401,114311
14654,3,2816508,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388400,114312
14654,3,2816509,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388403,114311
14654,3,2816510,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388395,114312
14654,3,2816511,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388398,114311
14654,3,2816512,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388402,114312
14654,3,2816513,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388405,114311
14654,3,2816514,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388404,114312
14654,3,2816515,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388396,114311
14654,3,2816516,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388397,114312
14654,3,2816517,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388401,114311
14654,3,2816518,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388399,114312
14654,3,2816519,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388403,114311
14654,3,2816520,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388400,114313
14654,3,2816521,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388398,114311
14654,3,2816522,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388395,114313
14654,3,2816523,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388405,114311
14654,3,2816524,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388402,114313
14654,3,2816525,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388396,114311
14654,3,2816526,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388404,114313
14654,3,2816527,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388401,114311
14654,3,2816507,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388397,114313
14654,3,2816534,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388403,114311
14654,3,2816535,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388399,114313
14654,3,2816536,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388398,114311
14654,3,2816537,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388400,114313
14654,3,2816538,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388405,114311
14654,3,2816475,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388395,114313
14654,3,2816476,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388396,114311
14654,3,2816539,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388402,114313
14654,3,2816540,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388401,114311
14654,3,2816541,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388404,114313
14654,3,2816542,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388403,114311
14654,3,2816477,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388397,114313
14654,3,2816478,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388398,114311
14654,3,2816479,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388399,114313
14654,3,2816491,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388405,114311
14654,3,2816480,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388400,114313
14654,3,2816481,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388396,114311
14654,3,2816482,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388395,114313
14654,3,2816483,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388401,114311
14654,3,2816484,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388402,114313
14654,3,2816485,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388403,114311
14654,3,2816501,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388404,114313
14654,3,2816502,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388398,114311
14654,3,2816503,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388397,114313
14654,3,2816504,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388405,114311
14654,3,2816505,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388399,114313
14654,3,2816506,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388396,114311
14654,3,2816533,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388400,114313
14654,3,2816486,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388403,114311
14654,3,2816487,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388395,114313
14654,3,2816529,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388398,114311
14654,3,2816530,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388404,114313
14654,3,2816531,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388396,114311
14654,3,2816532,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388403,114313
14654,3,2816528,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388398,114311
14654,3,2816488,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388395,114313
14654,3,2816489,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388396,114311
14654,3,2816490,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,388404,114313
14654,3,2816544,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,388398,114311
14654,3,2816607,TEX MED TC,1,388401,114316
14654,3,2816608,TEX MED TC,1,388395,114318
14654,3,2816614,TEX MED TC,1,388404,114316
14654,3,2816609,TEX MED TC,1,388397,114318
14654,3,2816610,TEX MED TC,1,388396,114317
14654,3,2816611,TEX MED TC,1,388399,114318
14654,3,2816612,TEX MED TC,1,388401,114317
14654,3,2816613,TEX MED TC,1,388400,114318
14654,3,2816545,TEX MED TC,1,388403,114317
14654,3,2816546,TEX MED TC,1,388395,114318
14654,3,2816547,TEX MED TC,1,388398,114317
14654,3,2816548,TEX MED TC,1,388402,114318
14654,3,2816549,TEX MED TC,1,388405,114317
14654,3,2816550,TEX MED TC,1,388404,114318
14654,3,2816551,TEX MED TC,1,388396,114317
14654,3,2816552,TEX MED TC,1,388397,114318
14654,3,2816553,TEX MED TC,1,388401,114317
14654,3,2816554,TEX MED TC,1,388399,114318
14654,3,2816598,TEX MED TC,1,388403,114317
14654,3,2816592,TEX MED TC,1,388400,114318
14654,3,2816593,TEX MED TC,1,388398,114317
14654,3,2816605,TEX MED TC,1,388395,114318
14654,3,2816556,TEX MED TC,1,388405,114317
14654,3,2816557,TEX MED TC,1,388402,114318
14654,3,2816558,TEX MED TC,1,388396,114317
14654,3,2816559,TEX MED TC,1,388404,114318
14654,3,2816560,TEX MED TC,1,388401,114317
14654,3,2816561,TEX MED TC,1,388397,114318
14654,3,2816562,TEX MED TC,1,388403,114317
14654,3,2816563,TEX MED TC,1,388399,114318
14654,3,2816564,TEX MED TC,1,388398,114317
14654,3,2816565,TEX MED TC,1,388400,114319
14654,3,2816566,TEX MED TC,1,388405,114317
14654,3,2816567,TEX MED TC,1,388395,114319
14654,3,2816568,TEX MED TC,1,388396,114317
14654,3,2816569,TEX MED TC,1,388402,114319
14654,3,2816570,TEX MED TC,1,388401,114317
14654,3,2816571,TEX MED TC,1,388404,114319
14654,3,2816572,TEX MED TC,1,388403,114317
14654,3,2816573,TEX MED TC,1,388397,114319
14654,3,2816574,TEX MED TC,1,388398,114317
14654,3,2816575,TEX MED TC,1,388399,114319
14654,3,2816576,TEX MED TC,1,388405,114317
14654,3,2816577,TEX MED TC,1,388400,114319
14654,3,2816578,TEX MED TC,1,388396,114317
14654,3,2816579,TEX MED TC,1,388395,114319
14654,3,2816580,TEX MED TC,1,388401,114317
14654,3,2816581,TEX MED TC,1,388402,114319
14654,3,2816582,TEX MED TC,1,388403,114317
14654,3,2816583,TEX MED TC,1,388404,114319
14654,3,2816584,TEX MED TC,1,388398,114317
14654,3,2816585,TEX MED TC,1,388397,114319
14654,3,2816586,TEX MED TC,1,388405,114317
14654,3,2816587,TEX MED TC,1,388399,114319
14654,3,2816588,TEX MED TC,1,388396,114317
14654,3,2816589,TEX MED TC,1,388400,114319
14654,3,2816590,TEX MED TC,1,388403,114317
14654,3,2816601,TEX MED TC,1,388395,114319
14654,3,2816591,TEX MED TC,1,388398,114317
14654,3,2816555,TEX MED TC,1,388404,114319
14654,3,2816599,TEX MED TC,1,388405,114317
14654,3,2816600,TEX MED TC,1,388397,114319
14654,3,2816602,TEX MED TC,1,388396,114317
14654,3,2816603,TEX MED TC,1,388399,114319
14654,3,2816604,TEX MED TC,1,388403,114317
14654,3,2816606,TEX MED TC,1,388400,114319
14654,3,2816597,TEX MED TC,1,388398,114317
14654,3,2816594,TEX MED TC,1,388395,114319
14654,3,2816595,TEX MED TC,1,388396,114317
14654,3,2816596,TEX MED TC,1,388404,114319
14654,3,2816615,TEX MED TC,1,388398,114317
14654,3,2816616,TEX MED TC,1,388403,114319
14655,3,2817056,WEST GRAY,0,388463,114320
14655,3,2817057,WEST GRAY,0,388464,114320
14655,3,2817058,WEST GRAY,0,388465,114320
14655,3,2817059,WEST GRAY,0,388463,114320
14655,3,2817060,WEST GRAY,0,388464,114320
14655,3,2817061,WEST GRAY,0,388465,114320
14655,3,2817062,WEST GRAY,0,388463,114320
14655,3,2817063,WEST GRAY,0,388464,114320
14655,3,2817064,WEST GRAY,0,388465,114320
14655,3,2817065,WEST GRAY,0,388463,114320
14655,3,2817066,WEST GRAY,0,388464,114320
14655,3,2817067,WEST GRAY,0,388465,114320
14655,3,2817068,WEST GRAY,0,388463,114320
14655,3,2817069,WEST GRAY,0,388464,114320
14655,3,2817070,WEST GRAY,0,388465,114320
14655,3,2817071,WEST GRAY,0,388466,114320
14655,3,2817072,WEST GRAY,0,388464,114320
14655,3,2817073,WEST GRAY,0,388465,114320
14655,3,2817074,WEST GRAY,0,388466,114320
14655,3,2817075,WEST GRAY,0,388464,114320
14655,3,2817076,WEST GRAY,0,388465,114320
14655,3,2817077,WEST GRAY,0,388466,114320
14655,3,2817098,LANGLEY,1,388464,114322
14655,3,2817099,LANGLEY,1,388465,114322
14655,3,2817078,LANGLEY,1,388463,114322
14655,3,2817079,LANGLEY,1,388464,114322
14655,3,2817080,LANGLEY,1,388465,114322
14655,3,2817081,LANGLEY,1,388463,114322
14655,3,2817082,LANGLEY,1,388464,114322
14655,3,2817083,LANGLEY,1,388465,114322
14655,3,2817084,LANGLEY,1,388463,114322
14655,3,2817085,LANGLEY,1,388464,114322
14655,3,2817086,LANGLEY,1,388465,114322
14655,3,2817087,LANGLEY,1,388463,114322
14655,3,2817088,LANGLEY,1,388464,114322
14655,3,2817089,LANGLEY,1,388465,114322
14655,3,2817090,LANGLEY,1,388466,114322
14655,3,2817091,LANGLEY,1,388464,114322
14655,3,2817092,LANGLEY,1,388465,114322
14655,3,2817093,LANGLEY,1,388466,114322
14655,3,2817094,LANGLEY,1,388464,114322
14655,3,2817095,LANGLEY,1,388465,114322
14655,3,2817096,LANGLEY,1,388466,114322
14655,3,2817097,LANGLEY,1,388464,114322
14655,3,2817100,LANGLEY,1,388465,114322
14655,3,2817101,LANGLEY,1,388466,114322
14656,3,2817358,BEECHNUT,0,388492,114323
14656,3,2817359,BEECHNUT,0,388493,114323
14656,3,2817360,BEECHNUT,0,388494,114323
14656,3,2817361,BEECHNUT,0,388495,114323
14656,3,2817362,BEECHNUT,0,388492,114323
14656,3,2817363,BEECHNUT,0,388493,114323
14656,3,2817364,BEECHNUT,0,388494,114323
14656,3,2817365,BEECHNUT,0,388495,114323
14656,3,2817366,BEECHNUT,0,388492,114323
14656,3,2817367,BEECHNUT,0,388493,114323
14656,3,2817368,BEECHNUT,0,388494,114323
14656,3,2817369,BEECHNUT,0,388495,114323
14656,3,2817370,BEECHNUT,0,388492,114323
14656,3,2817371,BEECHNUT,0,388493,114323
14656,3,2817372,BEECHNUT,0,388494,114323
14656,3,2817373,BEECHNUT,0,388495,114323
14656,3,2817374,BEECHNUT,0,388492,114323
14656,3,2817375,BEECHNUT,0,388493,114323
14656,3,2817376,BEECHNUT,0,388494,114323
14656,3,2817377,BEECHNUT,0,388495,114323
14656,3,2817378,BEECHNUT,0,388492,114323
14656,3,2817379,BEECHNUT,0,388493,114323
14656,3,2817380,BEECHNUT,0,388494,114323
14656,3,2817381,BEECHNUT,0,388495,114323
14656,3,2817382,BEECHNUT,0,388492,114323
14656,3,2817383,BEECHNUT,0,388493,114323
14656,3,2817384,BEECHNUT,0,388494,114323
14656,3,2817385,BEECHNUT,0,388495,114323
14656,3,2817386,BEECHNUT,0,388492,114323
14656,3,2817387,BEECHNUT,0,388493,114323
14656,3,2817388,BEECHNUT,0,388494,114323
14656,3,2817389,BEECHNUT,0,388495,114323
14656,3,2817390,BEECHNUT,0,388492,114323
14656,3,2817391,BEECHNUT,0,388493,114323
14656,3,2817392,BEECHNUT,0,388494,114323
14656,3,2817393,BEECHNUT,0,388495,114323
14656,3,2817394,BEECHNUT,0,388492,114323
14656,3,2817395,BEECHNUT,0,388493,114323
14656,3,2817396,BEECHNUT,0,388494,114323
14656,3,2817398,BEECHNUT,0,388495,114323
14656,3,2817397,BEECHNUT,0,388492,114323
14656,3,2817399,TEX MED TC,1,388492,114325
14656,3,2817400,TEX MED TC,1,388493,114325
14656,3,2817401,TEX MED TC,1,388494,114325
14656,3,2817402,TEX MED TC,1,388495,114325
14656,3,2817403,TEX MED TC,1,388492,114325
14656,3,2817404,TEX MED TC,1,388493,114325
14656,3,2817405,TEX MED TC,1,388494,114325
14656,3,2817406,TEX MED TC,1,388495,114325
14656,3,2817407,TEX MED TC,1,388492,114325
14656,3,2817408,TEX MED TC,1,388493,114325
14656,3,2817409,TEX MED TC,1,388494,114325
14656,3,2817410,TEX MED TC,1,388495,114325
14656,3,2817411,TEX MED TC,1,388492,114325
14656,3,2817412,TEX MED TC,1,388493,114325
14656,3,2817413,TEX MED TC,1,388494,114325
14656,3,2817414,TEX MED TC,1,388495,114325
14656,3,2817415,TEX MED TC,1,388492,114325
14656,3,2817416,TEX MED TC,1,388493,114325
14656,3,2817417,TEX MED TC,1,388494,114325
14656,3,2817418,TEX MED TC,1,388495,114325
14656,3,2817419,TEX MED TC,1,388492,114325
14656,3,2817420,TEX MED TC,1,388493,114325
14656,3,2817421,TEX MED TC,1,388494,114325
14656,3,2817422,TEX MED TC,1,388495,114325
14656,3,2817423,TEX MED TC,1,388492,114325
14656,3,2817424,TEX MED TC,1,388493,114325
14656,3,2817425,TEX MED TC,1,388494,114325
14656,3,2817426,TEX MED TC,1,388495,114325
14656,3,2817427,TEX MED TC,1,388492,114325
14656,3,2817428,TEX MED TC,1,388493,114325
14656,3,2817429,TEX MED TC,1,388494,114325
14656,3,2817430,TEX MED TC,1,388495,114325
14656,3,2817431,TEX MED TC,1,388492,114325
14656,3,2817432,TEX MED TC,1,388493,114325
14656,3,2817433,TEX MED TC,1,388494,114325
14656,3,2817434,TEX MED TC,1,388495,114325
14656,3,2817435,TEX MED TC,1,388492,114325
14656,3,2817436,TEX MED TC,1,388493,114325
14656,3,2817437,TEX MED TC,1,388494,114325
14656,3,2817438,TEX MED TC,1,388495,114325
14656,3,2817439,TEX MED TC,1,388492,114325
14657,3,2817829,KASHMERE,0,388535,114330
14657,3,2817830,KASHMERE,0,388536,114329
14657,3,2817831,KASHMERE,0,388537,114330
14657,3,2817832,KASHMERE,0,388531,114329
14657,3,2817833,KASHMERE,0,388532,114330
14657,3,2817834,KASHMERE,0,388533,114329
14657,3,2817835,KASHMERE,0,388534,114330
14657,3,2817836,KASHMERE,0,388535,114329
14657,3,2817837,KASHMERE,0,388536,114330
14657,3,2817838,KASHMERE,0,388537,114329
14657,3,2817801,KASHMERE,0,388531,114330
14657,3,2817802,KASHMERE,0,388532,114329
14657,3,2817803,KASHMERE,0,388533,114328
14657,3,2817804,KASHMERE,0,388534,114327
14657,3,2817805,KASHMERE,0,388535,114328
14657,3,2817806,KASHMERE,0,388536,114327
14657,3,2817807,KASHMERE,0,388537,114328
14657,3,2817808,KASHMERE,0,388531,114327
14657,3,2817809,KASHMERE,0,388532,114328
14657,3,2817810,KASHMERE,0,388533,114327
14657,3,2817811,KASHMERE,0,388534,114328
14657,3,2817812,KASHMERE,0,388535,114327
14657,3,2817813,KASHMERE,0,388536,114328
14657,3,2817828,KASHMERE,0,388537,114327
14657,3,2817814,KASHMERE,0,388531,114328
14657,3,2817815,KASHMERE,0,388532,114327
14657,3,2817816,KASHMERE,0,388533,114328
14657,3,2817817,KASHMERE,0,388534,114327
14657,3,2817818,KASHMERE,0,388535,114328
14657,3,2817819,KASHMERE,0,388536,114327
14657,3,2817820,KASHMERE,0,388537,114328
14657,3,2817821,KASHMERE,0,388531,114327
14657,3,2817822,KASHMERE,0,388532,114328
14657,3,2817823,KASHMERE,0,388533,114327
14657,3,2817824,KASHMERE,0,388534,114328
14657,3,2817825,KASHMERE,0,388535,114327
14657,3,2817826,KASHMERE,0,388536,114327
14657,3,2817827,KASHMERE,0,388537,114327
14657,3,2817864,SOUTHMORE/BELLFORT,1,388531,114333
14657,3,2817865,SOUTHMORE/GULFGATE TC,1,388532,114334
14657,3,2817866,SOUTHMORE/BELLFORT,1,388533,114333
14657,3,2817867,SOUTHMORE/GULFGATE TC,1,388534,114334
14657,3,2817868,SOUTHMORE/BELLFORT,1,388535,114333
14657,3,2817869,SOUTHMORE/GULFGATE TC,1,388536,114334
14657,3,2817870,SOUTHMORE/BELLFORT,1,388537,114333
14657,3,2817871,SOUTHMORE/GULFGATE TC,1,388531,114334
14657,3,2817872,SOUTHMORE/BELLFORT,1,388532,114333
14657,3,2817873,SOUTHMORE/GULFGATE TC,1,388533,114334
14657,3,2817874,SOUTHMORE/BELLFORT,1,388534,114333
14657,3,2817875,SOUTHMORE/GULFGATE TC,1,388535,114334
14657,3,2817876,SOUTHMORE/BELLFORT,1,388536,114333
14657,3,2817877,SOUTHMORE/GULFGATE TC,1,388537,114334
14657,3,2817839,SOUTHMORE/BELLFORT,1,388531,114333
14657,3,2817840,SOUTHMORE/GULFGATE TC,1,388532,114334
14657,3,2817863,SOUTHMORE/BELLFORT,1,388533,114331
14657,3,2817841,SOUTHMORE/GULFGATE TC,1,388534,114332
14657,3,2817842,SOUTHMORE/BELLFORT,1,388535,114331
14657,3,2817843,SOUTHMORE/GULFGATE TC,1,388536,114332
14657,3,2817844,SOUTHMORE/BELLFORT,1,388537,114331
14657,3,2817845,SOUTHMORE/GULFGATE TC,1,388531,114332
14657,3,2817846,SOUTHMORE/BELLFORT,1,388532,114331
14657,3,2817847,SOUTHMORE/GULFGATE TC,1,388533,114332
14657,3,2817848,SOUTHMORE/BELLFORT,1,388534,114331
14657,3,2817849,SOUTHMORE/GULFGATE TC,1,388535,114332
14657,3,2817850,SOUTHMORE/BELLFORT,1,388536,114331
14657,3,2817851,SOUTHMORE/GULFGATE TC,1,388537,114332
14657,3,2817852,SOUTHMORE/BELLFORT,1,388531,114331
14657,3,2817853,SOUTHMORE/GULFGATE TC,1,388532,114332
14657,3,2817854,SOUTHMORE/BELLFORT,1,388533,114331
14657,3,2817855,SOUTHMORE/GULFGATE TC,1,388534,114332
14657,3,2817856,SOUTHMORE/BELLFORT,1,388535,114331
